Retention Time (min),290 nm intensity (mAU)
0.0002,-8.582499999999998
0.0006166666666666666,-8.599166666666667
0.0010333333333333334,-8.6005
0.00145,-8.594666666666667
0.0018666666666666666,-8.579500000000001
0.0022833333333333334,-8.552166666666666
0.0027,-8.5365
0.0031166666666666665,-8.518666666666666
0.003533333333333333,-8.517000000000001
0.00395,-8.534333333333334
0.004366666666666666,-8.564333333333332
0.004783333333333333,-8.603
0.0052,-8.646333333333333
0.0056166666666666665,-8.688833333333333
0.006033333333333333,-8.719833333333334
0.00645,-8.724666666666666
0.006866666666666667,-8.707166666666668
0.0072833333333333335,-8.668666666666667
0.0077,-8.615666666666668
0.008116666666666666,-8.575833333333334
0.008533333333333334,-8.542499999999999
0.00895,-8.540833333333333
0.009366666666666667,-8.559
0.009783333333333333,-8.588833333333334
0.0102,-8.618333333333334
0.010616666666666667,-8.631166666666665
0.011033333333333332,-8.641833333333333
0.01145,-8.637166666666667
0.011866666666666666,-8.627833333333333
0.012283333333333334,-8.616999999999999
0.0127,-8.608500000000001
0.013116666666666667,-8.594166666666668
0.013533333333333333,-8.584333333333333
0.01395,-8.578833333333334
0.014366666666666666,-8.576333333333332
0.014783333333333334,-8.590333333333334
0.0152,-8.601666666666667
0.015616666666666666,-8.607833333333334
0.016033333333333333,-8.608500000000001
0.01645,-8.597666666666667
0.016866666666666665,-8.578999999999999
0.017283333333333335,-8.549833333333334
0.0177,-8.512833333333333
0.018116666666666666,-8.486166666666668
0.018533333333333332,-8.472500000000002
0.01895,-8.470333333333334
0.019366666666666667,-8.484333333333334
0.019783333333333333,-8.496833333333333
0.0202,-8.518
0.020616666666666665,-8.538333333333332
0.021033333333333334,-8.554833333333333
0.02145,-8.576333333333334
0.021866666666666666,-8.577166666666667
0.022283333333333332,-8.582333333333333
0.0227,-8.587833333333334
0.023116666666666667,-8.583666666666666
0.023533333333333333,-8.588
0.02395,-8.582
0.024366666666666665,-8.577
0.024783333333333334,-8.564833333333334
0.0252,-8.557333333333334
0.025616666666666666,-8.571833333333332
0.026033333333333332,-8.582833333333333
0.02645,-8.605166666666667
