Retention Time (min),230 nm intensity (mAU)
0.0004166666666666667,42.40266666666667
0.0008333333333333334,42.42133333333333
0.00125,42.42966666666666
0.0016666666666666668,42.42966666666667
0.0020833333333333333,42.4175
0.0025,42.40966666666666
0.002916666666666667,42.406666666666666
0.0033333333333333335,42.404
0.00375,42.412499999999994
0.004166666666666667,42.410500000000006
0.004583333333333333,42.407333333333334
0.005,42.409
0.005416666666666667,42.3945
0.005833333333333334,42.3905
0.00625,42.387499999999996
0.006666666666666667,42.39000000000001
0.007083333333333333,42.397166666666664
0.0075,42.39833333333333
0.007916666666666667,42.405833333333334
0.008333333333333333,42.40566666666667
0.00875,42.41683333333334
0.009166666666666667,42.4355
0.009583333333333333,42.450500000000005
0.01,42.46666666666667
0.010416666666666666,42.478500000000004
0.010833333333333334,42.49099999999999
0.01125,42.503166666666665
0.011666666666666667,42.5175
0.012083333333333333,42.527
0.0125,42.52633333333333
0.012916666666666667,42.51883333333333
0.013333333333333334,42.5095
0.01375,42.49433333333334
0.014166666666666666,42.489666666666665
0.014583333333333334,42.4905
0.015,42.494166666666665
0.015416666666666667,42.51383333333333
0.015833333333333335,42.5205
0.01625,42.5285
0.016666666666666666,42.530833333333334
0.017083333333333332,42.5285
0.0175,42.5375
0.017916666666666668,42.535666666666664
0.018333333333333333,42.5345
0.01875,42.519666666666666
0.019166666666666665,42.49066666666667
0.019583333333333335,42.465666666666664
0.02,42.4425
0.020416666666666666,42.42733333333333
0.020833333333333332,42.4195
0.02125,42.410333333333334
0.021666666666666667,42.39816666666667
0.022083333333333333,42.393833333333326
0.0225,42.38633333333333
0.022916666666666665,42.393166666666666
0.023333333333333334,42.40783333333333
0.02375,42.42250000000001
0.024166666666666666,42.44683333333333
0.024583333333333332,42.44616666666667
0.025,42.43983333333333
0.025416666666666667,42.431000000000004
0.025833333333333333,42.41616666666666
0.02625,42.41766666666666
0.02666666666666667,42.41883333333333
0.027083333333333334,42.42083333333333
0.0275,42.421166666666664
0.027916666666666666,42.41733333333334
0.028333333333333332,42.40716666666666
0.02875,42.39416666666667
0.029166666666666667,42.383
0.029583333333333333,42.38233333333333
0.03,42.400166666666664
0.030416666666666668,42.41733333333333
0.030833333333333334,42.433666666666674
0.03125,42.44083333333333
0.03166666666666667,42.436
0.03208333333333333,42.431666666666665
0.0325,42.4235
0.032916666666666664,42.4065
0.03333333333333333,42.39816666666667
0.03375,42.386833333333335
0.034166666666666665,42.380500000000005
0.034583333333333334,42.383
0.035,42.378166666666665
0.035416666666666666,42.386
0.035833333333333335,42.39083333333334
0.03625,42.398833333333336
0.03666666666666667,42.41866666666667
0.037083333333333336,42.42566666666667
0.0375,42.428000000000004
0.03791666666666667,42.4215
0.03833333333333333,42.402166666666666
0.03875,42.390166666666666
0.03916666666666667,42.38033333333333
0.03958333333333333,42.36766666666667
0.04,42.36000000000001
0.04041666666666666,42.3495
0.04083333333333333,42.35733333333334
0.04125,42.373
0.041666666666666664,42.39216666666667
0.042083333333333334,42.424
0.0425,42.448
0.042916666666666665,42.478
0.043333333333333335,42.498
0.04375,42.50266666666666
0.04416666666666667,42.492999999999995
0.044583333333333336,42.47383333333333
0.045,42.455333333333336
0.04541666666666667,42.43416666666666
0.04583333333333333,42.42283333333333
0.04625,42.40716666666666
0.04666666666666667,42.408833333333334
0.04708333333333333,42.41766666666666
0.0475,42.425666666666665
0.04791666666666667,42.4385
0.04833333333333333,42.434666666666665
0.04875,42.437000000000005
0.049166666666666664,42.42733333333333
0.04958333333333333,42.416000000000004
0.05,42.407999999999994
0.050416666666666665,42.39483333333333
0.050833333333333335,42.404833333333336
0.05125,42.42133333333334
0.051666666666666666,42.44
0.052083333333333336,42.446666666666665
0.0525,42.43883333333333
0.05291666666666667,42.416000000000004
0.05333333333333334,42.38183333333333
0.05375,42.355
0.05416666666666667,42.332166666666666
0.05458333333333333,42.32566666666667
0.055,42.340833333333336
0.05541666666666667,42.36833333333333
0.05583333333333333,42.39633333333333
0.05625,42.419333333333334
0.056666666666666664,42.44766666666666
0.05708333333333333,42.4695
0.0575,42.48466666666666
0.057916666666666665,42.486666666666665
0.058333333333333334,42.47083333333333
0.05875,42.440666666666665
0.059166666666666666,42.413
0.059583333333333335,42.406666666666666
0.06,42.408500000000004
0.06041666666666667,42.437000000000005
0.060833333333333336,42.478500000000004
0.06125,42.522333333333336
0.06166666666666667,42.5435
0.06208333333333333,42.536
0.0625,42.5145
0.06291666666666666,42.466166666666666
0.06333333333333334,42.42133333333334
0.06375,42.385
0.06416666666666666,42.3585
0.06458333333333334,42.356500000000004
0.065,42.363166666666665
0.06541666666666666,42.37983333333334
0.06583333333333333,42.39766666666666
0.06625,42.408
0.06666666666666667,42.41983333333334
0.06708333333333333,42.41683333333334
0.0675,42.40866666666667
0.06791666666666667,42.40616666666667
0.06833333333333333,42.407000000000004
0.06875,42.41983333333334
0.06916666666666667,42.435
0.06958333333333333,42.442
0.07,42.4465
0.07041666666666667,42.44233333333333
0.07083333333333333,42.42816666666667
0.07125,42.406
0.07166666666666667,42.385333333333335
0.07208333333333333,42.37716666666666
0.0725,42.3855
0.07291666666666667,42.404833333333336
0.07333333333333333,42.433
0.07375,42.4635
0.07416666666666667,42.48183333333333
0.07458333333333333,42.493500000000004
0.075,42.484833333333334
0.07541666666666667,42.475500000000004
0.07583333333333334,42.46283333333333
0.07625,42.443999999999996
0.07666666666666666,42.43216666666667
0.07708333333333334,42.407833333333336
0.0775,42.391999999999996
0.07791666666666666,42.38616666666667
0.07833333333333334,42.38316666666667
