Retention Time (min),290 nm intensity (mAU)
0.0004166666666666667,-8.254333333333333
0.0008333333333333334,-8.197000000000001
0.00125,-8.143166666666668
0.0016666666666666668,-8.108333333333334
0.0020833333333333333,-8.097499999999998
0.0025,-8.104666666666667
0.002916666666666667,-8.126
0.0033333333333333335,-8.155833333333334
0.00375,-8.181833333333334
0.004166666666666667,-8.199833333333334
0.004583333333333333,-8.214500000000001
0.005,-8.237166666666667
0.005416666666666667,-8.271166666666666
0.005833333333333334,-8.298
0.00625,-8.3245
0.006666666666666667,-8.344
0.007083333333333333,-8.346166666666667
0.0075,-8.345833333333333
0.007916666666666667,-8.338166666666668
0.008333333333333333,-8.3295
0.00875,-8.328999999999999
0.009166666666666667,-8.339166666666666
0.009583333333333333,-8.359833333333333
0.01,-8.372
0.010416666666666666,-8.369166666666667
0.010833333333333334,-8.3675
0.01125,-8.357333333333335
0.011666666666666667,-8.343
0.012083333333333333,-8.330333333333334
0.0125,-8.322333333333333
0.012916666666666667,-8.324
0.013333333333333334,-8.319833333333333
0.01375,-8.307666666666666
0.014166666666666666,-8.287833333333333
0.014583333333333334,-8.250166666666667
0.015,-8.222499999999998
0.015416666666666667,-8.215666666666666
0.015833333333333335,-8.232000000000001
0.01625,-8.2735
0.016666666666666666,-8.317833333333333
0.017083333333333332,-8.373666666666667
0.0175,-8.407666666666666
0.017916666666666668,-8.418000000000001
0.018333333333333333,-8.4135
0.01875,-8.388
0.019166666666666665,-8.357999999999999
0.019583333333333335,-8.324
0.02,-8.2955
0.020416666666666666,-8.281666666666666
0.020833333333333332,-8.275833333333333
0.02125,-8.283833333333334
0.021666666666666667,-8.294333333333332
0.022083333333333333,-8.3025
0.0225,-8.315666666666667
0.022916666666666665,-8.326333333333332
0.023333333333333334,-8.337166666666667
0.02375,-8.3345
0.024166666666666666,-8.326166666666667
0.024583333333333332,-8.315333333333333
0.025,-8.297166666666667
0.025416666666666667,-8.277833333333334
0.025833333333333333,-8.251333333333333
0.02625,-8.235000000000001
0.02666666666666667,-8.225
0.027083333333333334,-8.223
0.0275,-8.2325
0.027916666666666666,-8.243833333333333
0.028333333333333332,-8.270333333333335
0.02875,-8.290666666666667
0.029166666666666667,-8.297833333333335
0.029583333333333333,-8.298333333333334
0.03,-8.268500000000001
0.030416666666666668,-8.238833333333334
0.030833333333333334,-8.2055
0.03125,-8.1755
0.03166666666666667,-8.1675
0.03208333333333333,-8.161666666666667
0.0325,-8.182833333333333
0.032916666666666664,-8.206166666666666
0.03333333333333333,-8.225000000000001
0.03375,-8.255
0.034166666666666665,-8.283833333333334
0.034583333333333334,-8.3135
0.035,-8.333
0.035416666666666666,-8.334000000000001
0.035833333333333335,-8.323500000000001
0.03625,-8.296666666666667
0.03666666666666667,-8.268666666666666
0.037083333333333336,-8.245666666666667
0.0375,-8.239333333333333
0.03791666666666667,-8.253
0.03833333333333333,-8.277499999999998
0.03875,-8.312666666666667
0.03916666666666667,-8.333833333333333
0.03958333333333333,-8.351333333333333
0.04,-8.354166666666666
0.04041666666666666,-8.347499999999998
0.04083333333333333,-8.338833333333334
0.04125,-8.323333333333332
0.041666666666666664,-8.324
0.042083333333333334,-8.330333333333334
0.0425,-8.332
0.042916666666666665,-8.335500000000001
0.043333333333333335,-8.327833333333333
0.04375,-8.319166666666668
0.04416666666666667,-8.326166666666667
0.044583333333333336,-8.328999999999999
0.045,-8.3445
0.04541666666666667,-8.346833333333334
0.04583333333333333,-8.338833333333334
0.04625,-8.329833333333333
0.04666666666666667,-8.298166666666667
0.04708333333333333,-8.277833333333334
0.0475,-8.255666666666665
0.04791666666666667,-8.243
0.04833333333333333,-8.247333333333334
0.04875,-8.2465
0.049166666666666664,-8.249
0.04958333333333333,-8.248166666666666
0.05,-8.264000000000001
0.050416666666666665,-8.293333333333335
0.050833333333333335,-8.331833333333334
0.05125,-8.375333333333334
0.051666666666666666,-8.406833333333333
0.052083333333333336,-8.434333333333335
