Retention Time (min),230 nm intensity (mAU)
0.0004166666666666667,42.56583333333333
0.0008333333333333334,42.55316666666667
0.00125,42.5325
0.0016666666666666668,42.52283333333333
0.0020833333333333333,42.52366666666667
0.0025,42.54383333333333
0.002916666666666667,42.57783333333333
0.0033333333333333335,42.609
0.00375,42.63216666666667
0.004166666666666667,42.630500000000005
0.004583333333333333,42.622166666666665
0.005,42.60716666666667
0.005416666666666667,42.59616666666667
0.005833333333333334,42.592666666666666
0.00625,42.595333333333336
0.006666666666666667,42.6025
0.007083333333333333,42.6025
0.0075,42.60266666666667
0.007916666666666667,42.59583333333333
0.008333333333333333,42.58116666666667
0.00875,42.570166666666665
0.009166666666666667,42.562666666666665
0.009583333333333333,42.56166666666667
0.01,42.559666666666665
0.010416666666666666,42.565333333333335
0.010833333333333334,42.58116666666667
0.01125,42.596
0.011666666666666667,42.60633333333333
0.012083333333333333,42.60666666666666
0.0125,42.5965
0.012916666666666667,42.578
0.013333333333333334,42.56066666666667
0.01375,42.5455
0.014166666666666666,42.529333333333334
0.014583333333333334,42.51316666666667
0.015,42.50416666666666
0.015416666666666667,42.49216666666666
0.015833333333333335,42.479166666666664
0.01625,42.46450000000001
0.016666666666666666,42.453833333333336
0.017083333333333332,42.45916666666667
0.0175,42.474333333333334
0.017916666666666668,42.49883333333333
0.018333333333333333,42.526833333333336
0.01875,42.545833333333334
0.019166666666666665,42.574000000000005
0.019583333333333335,42.5935
0.02,42.59666666666667
0.020416666666666666,42.6025
0.020833333333333332,42.592166666666664
0.02125,42.59
0.021666666666666667,42.58266666666667
0.022083333333333333,42.57016666666667
0.0225,42.566833333333335
0.022916666666666665,42.55316666666667
0.023333333333333334,42.556
0.02375,42.562666666666665
0.024166666666666666,42.56583333333333
0.024583333333333332,42.584333333333326
0.025,42.60466666666667
0.025416666666666667,42.631499999999996
0.025833333333333333,42.64366666666667
0.02625,42.6535
0.02666666666666667,42.65483333333333
0.027083333333333334,42.637499999999996
0.0275,42.609
0.027916666666666666,42.56883333333333
0.028333333333333332,42.537
0.02875,42.5
0.029166666666666667,42.475833333333334
0.029583333333333333,42.46533333333333
0.03,42.463166666666666
0.030416666666666668,42.4725
0.030833333333333334,42.48616666666667
0.03125,42.501
0.03166666666666667,42.5095
0.03208333333333333,42.52033333333333
0.0325,42.531666666666666
0.032916666666666664,42.54666666666666
0.03333333333333333,42.55466666666667
0.03375,42.556
0.034166666666666665,42.565666666666665
0.034583333333333334,42.569833333333335
0.035,42.57833333333334
0.035416666666666666,42.595
0.035833333333333335,42.601
0.03625,42.60783333333333
0.03666666666666667,42.60783333333333
0.037083333333333336,42.60399999999999
0.0375,42.60166666666667
0.03791666666666667,42.58883333333333
0.03833333333333333,42.57816666666667
0.03875,42.558
0.03916666666666667,42.53516666666667
0.03958333333333333,42.50266666666667
0.04,42.473333333333336
0.04041666666666666,42.453833333333336
0.04083333333333333,42.441
0.04125,42.44766666666666
0.041666666666666664,42.45516666666666
0.042083333333333334,42.474
0.0425,42.48983333333334
0.042916666666666665,42.509
0.043333333333333335,42.534
0.04375,42.55616666666666
0.04416666666666667,42.586000000000006
0.044583333333333336,42.61266666666666
0.045,42.6395
0.04541666666666667,42.64933333333334
0.04583333333333333,42.64983333333333
0.04625,42.644
0.04666666666666667,42.620666666666665
0.04708333333333333,42.59933333333333
0.0475,42.57150000000001
0.04791666666666667,42.5405
0.04833333333333333,42.51533333333333
0.04875,42.48916666666667
0.049166666666666664,42.48
0.04958333333333333,42.474333333333334
0.05,42.47433333333333
0.050416666666666665,42.48083333333334
0.050833333333333335,42.479
0.05125,42.476499999999994
0.051666666666666666,42.471666666666664
0.052083333333333336,42.4675
0.0525,42.461666666666666
0.05291666666666667,42.45850000000001
0.05333333333333334,42.458666666666666
0.05375,42.4615
0.05416666666666667,42.47083333333333
0.05458333333333333,42.476166666666664
0.055,42.47983333333334
0.05541666666666667,42.484
0.05583333333333333,42.488166666666665
0.05625,42.489333333333335
0.056666666666666664,42.4925
0.05708333333333333,42.501333333333335
0.0575,42.50733333333333
0.057916666666666665,42.52316666666666
0.058333333333333334,42.541666666666664
0.05875,42.559666666666665
0.059166666666666666,42.56883333333333
0.059583333333333335,42.568000000000005
0.06,42.56183333333333
0.06041666666666667,42.541
0.060833333333333336,42.523666666666664
0.06125,42.51416666666667
0.06166666666666667,42.50766666666667
0.06208333333333333,42.50183333333333
0.0625,42.511833333333335
0.06291666666666666,42.517
0.06333333333333334,42.515
0.06375,42.522
0.06416666666666666,42.521166666666666
0.06458333333333334,42.53766666666667
0.065,42.54816666666667
0.06541666666666666,42.5605
0.06583333333333333,42.58016666666666
0.06625,42.583
0.06666666666666667,42.592000000000006
0.06708333333333333,42.5835
0.0675,42.567
0.06791666666666667,42.557
0.06833333333333333,42.54816666666667
0.06875,42.54833333333334
0.06916666666666667,42.54033333333333
0.06958333333333333,42.52783333333333
0.07,42.515166666666666
0.07041666666666667,42.49416666666667
0.07083333333333333,42.47733333333333
0.07125,42.456
0.07166666666666667,42.44566666666666
0.07208333333333333,42.45283333333333
0.0725,42.469833333333334
0.07291666666666667,42.497166666666665
0.07333333333333333,42.515166666666666
0.07375,42.533166666666666
0.07416666666666667,42.541333333333334
0.07458333333333333,42.55166666666666
0.075,42.564166666666665
0.07541666666666667,42.5735
0.07583333333333334,42.591833333333334
0.07625,42.605
0.07666666666666666,42.61783333333333
0.07708333333333334,42.61266666666666
0.0775,42.598333333333336
0.07791666666666666,42.58083333333334
0.07833333333333334,42.553666666666665
0.07875,42.538999999999994
0.07916666666666666,42.52283333333333
0.07958333333333334,42.50899999999999
0.08,42.50483333333333
0.08041666666666666,42.504333333333335
0.08083333333333333,42.505833333333335
0.08125,42.496
0.08166666666666667,42.4835
0.08208333333333333,42.47133333333334
0.0825,42.45066666666667
0.08291666666666667,42.43366666666667
0.08333333333333333,42.42733333333334
0.08375,42.43616666666667
0.08416666666666667,42.466
0.08458333333333333,42.512
0.085,42.55616666666667
0.08541666666666667,42.591
0.08583333333333333,42.615833333333335
0.08625,42.61816666666667
0.08666666666666667,42.608
0.08708333333333333,42.58733333333333
0.0875,42.56483333333333
0.08791666666666667,42.552
0.08833333333333333,42.53366666666667
0.08875,42.523833333333336
0.08916666666666667,42.514166666666675
0.08958333333333333,42.50033333333334
0.09,42.50133333333334
0.09041666666666667,42.50483333333333
0.09083333333333334,42.51716666666667
0.09125,42.544999999999995
0.09166666666666666,42.577666666666666
0.09208333333333334,42.61233333333333
0.0925,42.63133333333334
0.09291666666666666,42.62966666666667
0.09333333333333334,42.61766666666667
0.09375,42.58883333333333
0.09416666666666666,42.5605
0.09458333333333334,42.542833333333334
0.095,42.528
0.09541666666666666,42.52
0.09583333333333334,42.50816666666667
0.09625,42.499500000000005
