Retention Time (min),210 nm intensity (mAU)
0.0002,73.04166666666667
0.0006166666666666666,73.05416666666667
0.0010333333333333334,73.049
0.00145,73.02733333333333
0.0018666666666666666,73.00666666666666
0.0022833333333333334,72.99766666666666
0.0027,73.00200000000001
0.0031166666666666665,73.03583333333334
0.003533333333333333,73.06883333333333
0.00395,73.11366666666667
0.004366666666666666,73.149
0.004783333333333333,73.15466666666667
0.0052,73.12433333333333
0.0056166666666666665,73.07300000000001
0.006033333333333333,73.02766666666668
0.00645,73.00566666666667
0.006866666666666667,73.01933333333334
0.0072833333333333335,73.0515
0.0077,73.104
0.008116666666666666,73.12183333333333
0.008533333333333334,73.11399999999999
0.00895,73.08833333333332
0.009366666666666667,73.01083333333332
0.009783333333333333,72.9495
0.0102,72.90166666666667
0.010616666666666667,72.86866666666667
0.011033333333333332,72.87683333333334
0.01145,72.88316666666667
0.011866666666666666,72.91733333333333
0.012283333333333334,72.96999999999998
0.0127,73.029
0.013116666666666667,73.11866666666667
0.013533333333333333,73.19983333333333
0.01395,73.26033333333332
0.014366666666666666,73.294
0.014783333333333334,73.26883333333335
0.0152,73.21633333333334
0.015616666666666666,73.14933333333333
0.016033333333333333,73.0605
0.01645,72.99583333333332
0.016866666666666665,72.93866666666666
0.017283333333333335,72.923
0.0177,72.94333333333333
0.018116666666666666,72.96883333333334
0.018533333333333332,73.00466666666667
0.01895,73.03016666666666
0.019366666666666667,73.04583333333335
0.019783333333333333,73.05933333333333
0.0202,73.06016666666666
0.020616666666666665,73.04716666666666
0.021033333333333334,73.02933333333333
0.02145,73.00416666666666
0.021866666666666666,72.97716666666666
0.022283333333333332,72.9265
0.0227,72.88350000000001
0.023116666666666667,72.85166666666667
0.023533333333333333,72.8535
0.02395,72.872
0.024366666666666665,72.89166666666667
0.024783333333333334,72.95
0.0252,72.99216666666666
0.025616666666666666,73.04916666666666
0.026033333333333332,73.11166666666666
0.02645,73.16
0.026866666666666667,73.21300000000001
0.027283333333333333,73.23033333333335
0.0277,73.21816666666666
0.02811666666666667,73.17500000000001
0.028533333333333334,73.1015
0.02895,73.03316666666666
0.029366666666666666,72.98183333333333
0.029783333333333332,72.94383333333333
0.0302,72.93833333333333
0.030616666666666667,72.93466666666666
0.031033333333333333,72.93616666666667
0.03145,72.93733333333334
0.03186666666666667,72.93533333333335
0.03228333333333333,72.9465
0.0327,72.96966666666667
0.03311666666666667,73.01783333333333
0.03353333333333333,73.06116666666667
0.03395,73.12316666666668
0.03436666666666666,73.16783333333335
0.03478333333333333,73.18266666666666
0.0352,73.1635
0.035616666666666665,73.106
0.036033333333333334,73.05366666666667
0.03645,72.98899999999999
0.036866666666666666,72.95049999999999
0.037283333333333335,72.93383333333334
0.0377,72.9215
0.03811666666666667,72.91083333333331
0.038533333333333336,72.88883333333332
0.03895,72.85983333333333
0.03936666666666667,72.83733333333333
0.03978333333333333,72.82683333333333
0.0402,72.8245
0.04061666666666667,72.83833333333332
0.04103333333333333,72.83533333333334
0.04145,72.8325
0.04186666666666667,72.82216666666666
0.04228333333333333,72.793
0.0427,72.78866666666666
0.043116666666666664,72.7885
0.043533333333333334,72.81183333333333
0.04395,72.84083333333334
0.044366666666666665,72.85933333333334
0.044783333333333335,72.89266666666667
0.0452,72.91000000000001
0.045616666666666666,72.92933333333333
0.046033333333333336,72.9525
0.04645,72.94666666666667
0.04686666666666667,72.92900000000002
0.04728333333333333,72.909
0.0477,72.884
0.04811666666666667,72.87783333333333
0.04853333333333333,72.86766666666666
0.04895,72.879
0.04936666666666667,72.89416666666666
0.04978333333333333,72.9015
0.0502,72.90749999999998
0.050616666666666664,72.88883333333332
0.05103333333333333,72.85333333333332
0.05145,72.822
0.051866666666666665,72.813
0.052283333333333334,72.79716666666667
0.0527,72.80616666666667
0.053116666666666666,72.82483333333334
0.053533333333333336,72.86916666666666
0.05395,72.92416666666666
0.05436666666666667,72.95800000000001
0.05478333333333334,72.99549999999999
0.0552,73.00233333333334
0.05561666666666667,72.994
0.05603333333333333,72.99
0.05645,72.96766666666666
0.05686666666666667,72.93666666666667
0.05728333333333333,72.9025
0.0577,72.86333333333333
0.058116666666666664,72.84400000000001
0.05853333333333333,72.8425
0.05895,72.85100000000001
0.059366666666666665,72.88483333333333
0.059783333333333334,72.92450000000001
