Retention Time (min),Total Absorbance Chromatogram (mAU)
0.0002,-1373.3955000000005
0.0006166666666666666,-1376.5930000000005
0.0010333333333333334,-1378.8400000000001
0.00145,-1381.3514999999993
0.0018666666666666666,-1380.5559999999998
0.0022833333333333334,-1377.115000000001
0.0027,-1374.3045000000002
0.0031166666666666665,-1370.8025000000005
0.003533333333333333,-1370.5724999999995
0.00395,-1370.4574999999995
0.004366666666666666,-1370.2565000000009
0.004783333333333333,-1370.1205000000007
0.0052,-1370.2705
0.0056166666666666665,-1372.8005000000005
0.006033333333333333,-1374.6050000000002
0.00645,-1374.8939999999984
0.006866666666666667,-1375.3475000000008
0.0072833333333333335,-1376.0104999999992
0.0077,-1376.3239999999996
0.008116666666666666,-1377.9855000000011
0.008533333333333334,-1381.1705000000002
0.00895,-1385.768000000001
0.009366666666666667,-1390.4545
0.009783333333333333,-1393.4855000000007
0.0102,-1392.2445000000005
0.010616666666666667,-1387.9460000000001
0.011033333333333332,-1380.6870000000004
0.01145,-1371.6715000000002
0.011866666666666666,-1364.299000000001
0.012283333333333334,-1359.2820000000002
0.0127,-1359.6009999999992
0.013116666666666667,-1361.2909999999995
0.013533333333333333,-1365.1084999999996
0.01395,-1370.4004999999993
0.014366666666666666,-1375.614000000001
0.014783333333333334,-1381.4534999999996
0.0152,-1382.8804999999993
0.015616666666666666,-1382.1639999999995
0.016033333333333333,-1376.9819999999997
0.01645,-1372.6804999999997
0.016866666666666665,-1369.1365000000003
0.017283333333333335,-1364.1979999999987
0.0177,-1363.7429999999997
0.018116666666666666,-1362.6635000000006
0.018533333333333332,-1364.030000000001
0.01895,-1364.517
0.019366666666666667,-1362.5659999999991
0.019783333333333333,-1361.4370000000004
0.0202,-1357.4785000000004
0.020616666666666665,-1353.1090000000004
0.021033333333333334,-1348.7885
0.02145,-1344.1630000000005
0.021866666666666666,-1342.4244999999999
0.022283333333333332,-1343.0580000000002
0.0227,-1344.2895
0.023116666666666667,-1346.9419999999998
0.023533333333333333,-1348.7674999999997
0.02395,-1350.5485
0.024366666666666665,-1352.7875000000008
0.024783333333333334,-1354.651
0.0252,-1358.9785
0.025616666666666666,-1364.9959999999994
0.026033333333333332,-1371.694
0.02645,-1378.2845000000002
0.026866666666666667,-1382.8045000000013
0.027283333333333333,-1384.2074999999995
0.0277,-1383.5720000000006
0.02811666666666667,-1380.5715000000014
0.028533333333333334,-1376.7285000000004
0.02895,-1374.6454999999996
0.029366666666666666,-1373.269
0.029783333333333332,-1372.8905000000004
0.0302,-1372.022000000001
0.030616666666666667,-1370.343000000001
0.031033333333333333,-1369.8680000000004
0.03145,-1368.7359999999996
0.03186666666666667,-1367.6684999999995
0.03228333333333333,-1366.1899999999994
0.0327,-1364.4875000000004
0.03311666666666667,-1364.015
0.03353333333333333,-1363.4810000000002
0.03395,-1364.112499999999
0.03436666666666666,-1363.0689999999997
0.03478333333333333,-1362.9364999999993
0.0352,-1361.8329999999999
0.035616666666666665,-1360.4924999999998
0.036033333333333334,-1361.2849999999994
0.03645,-1359.5919999999996
0.036866666666666666,-1360.205
0.037283333333333335,-1361.7745
0.0377,-1363.5789999999995
0.03811666666666667,-1367.1629999999996
0.038533333333333336,-1369.0165000000004
0.03895,-1371.2795000000003
0.03936666666666667,-1373.4205000000004
0.03978333333333333,-1374.376
0.0402,-1377.6555
0.04061666666666667,-1380.4225000000008
0.04103333333333333,-1381.6080000000006
0.04145,-1381.5125000000007
0.04186666666666667,-1379.5410000000013
0.04228333333333333,-1374.4959999999999
0.0427,-1366.2184999999993
0.043116666666666664,-1358.7025000000008
0.043533333333333334,-1352.315
0.04395,-1348.822500000001
0.044366666666666665,-1347.8219999999994
0.044783333333333335,-1350.560999999999
0.0452,-1357.5490000000002
0.045616666666666666,-1365.0830000000005
0.046033333333333336,-1373.3989999999997
0.04645,-1379.0860000000002
0.04686666666666667,-1381.5785000000005
0.04728333333333333,-1383.3734999999995
0.0477,-1385.7429999999993
0.04811666666666667,-1387.5529999999997
0.04853333333333333,-1388.9825000000005
0.04895,-1390.241
0.04936666666666667,-1391.8685
0.04978333333333333,-1392.8765000000008
0.0502,-1390.4760000000003
0.050616666666666664,-1385.7824999999998
0.05103333333333333,-1378.1020000000012
0.05145,-1370.1004999999982
0.051866666666666665,-1362.6020000000005
0.052283333333333334,-1358.5900000000008
0.0527,-1357.3475
0.053116666666666666,-1358.3975
0.053533333333333336,-1363.607
0.05395,-1367.0114999999996
0.05436666666666667,-1369.1399999999994
0.05478333333333334,-1369.0790000000009
0.0552,-1364.163
0.05561666666666667,-1359.1409999999996
0.05603333333333333,-1355.0244999999998
0.05645,-1354.155
0.05686666666666667,-1358.0500000000004
0.05728333333333333,-1362.4794999999992
0.0577,-1368.8845000000001
0.058116666666666664,-1375.0480000000007
0.05853333333333333,-1378.2380000000003
0.05895,-1381.688000000001
0.059366666666666665,-1380.9915000000003
0.059783333333333334,-1376.8975
0.0602,-1371.0479999999989
0.060616666666666666,-1362.296000000001
0.061033333333333335,-1355.3155000000006
0.06145,-1349.0805000000005
0.06186666666666667,-1346.7170000000003
0.062283333333333336,-1347.7595000000008
0.0627,-1351.9649999999997
0.06311666666666667,-1358.5140000000004
0.06353333333333333,-1364.5059999999987
0.06395,-1370.8379999999997
0.06436666666666667,-1374.0260000000012
0.06478333333333333,-1377.2404999999999
0.0652,-1378.4915000000003
0.06561666666666667,-1377.964999999999
0.06603333333333333,-1376.2504999999999
0.06645,-1372.4815
0.06686666666666667,-1371.8344999999997
0.06728333333333333,-1371.345
0.0677,-1371.6249999999998
0.06811666666666667,-1375.0929999999998
0.06853333333333333,-1379.1424999999992
0.06895,-1382.2490000000005
0.06936666666666666,-1382.9180000000001
0.06978333333333334,-1380.0054999999998
0.0702,-1375.7020000000002
0.07061666666666666,-1370.682
0.07103333333333334,-1367.3725
0.07145,-1366.9019999999998
0.07186666666666666,-1367.6629999999998
0.07228333333333334,-1370.6840000000004
0.0727,-1376.3145000000004
0.07311666666666666,-1380.2775000000006
0.07353333333333334,-1381.8539999999994
0.07395,-1381.5129999999997
0.07436666666666666,-1379.5099999999995
0.07478333333333333,-1377.9165
0.0752,-1375.8325000000007
0.07561666666666667,-1375.9489999999994
0.07603333333333333,-1376.6725000000008
0.07645,-1378.0624999999998
0.07686666666666667,-1378.9600000000005
0.07728333333333333,-1378.9859999999999
0.0777,-1378.0835
0.07811666666666667,-1376.443
0.07853333333333333,-1375.3370000000002
0.07895,-1374.204
0.07936666666666667,-1373.3940000000002
0.07978333333333333,-1371.3615000000007
0.0802,-1370.4614999999994
0.08061666666666667,-1369.3864999999992
0.08103333333333333,-1368.8799999999997
0.08145,-1368.0174999999995
0.08186666666666667,-1367.5095
0.08228333333333333,-1368.2554999999993
0.0827,-1369.8310000000004
0.08311666666666667,-1371.3224999999995
0.08353333333333333,-1369.8700000000008
0.08395,-1367.93
0.08436666666666667,-1363.3239999999994
0.08478333333333334,-1359.0434999999989
0.0852,-1355.5265000000002
0.08561666666666666,-1351.999
0.08603333333333334,-1352.0584999999999
0.08645,-1354.4954999999998
0.08686666666666666,-1359.7865
0.08728333333333334,-1364.994
0.0877,-1366.8855000000008
0.08811666666666666,-1366.7399999999998
0.08853333333333334,-1363.8320000000006
0.08895,-1359.4405
0.08936666666666666,-1357.0790000000004
0.08978333333333334,-1356.1044999999997
0.0902,-1358.0355000000015
0.09061666666666666,-1362.1109999999999
0.09103333333333333,-1366.3839999999998
0.09145,-1371.5729999999996
0.09186666666666667,-1374.0100000000002
0.09228333333333333,-1375.8780000000002
0.0927,-1376.2695000000006
0.09311666666666667,-1375.0080000000003
0.09353333333333333,-1374.8720000000005
0.09395,-1373.8714999999997
0.09436666666666667,-1373.3725000000002
0.09478333333333333,-1372.4579999999996
0.0952,-1373.2255000000005
0.09561666666666667,-1376.0869999999998
0.09603333333333333,-1378.6304999999993
0.09645,-1380.9950000000008
0.09686666666666667,-1382.881
0.09728333333333333,-1382.975
0.0977,-1380.204500000001
0.09811666666666667,-1377.2359999999996
0.09853333333333333,-1372.8805
0.09895,-1368.7024999999996
0.09936666666666667,-1365.8025000000005
0.09978333333333333,-1363.962
0.1002,-1362.46
0.10061666666666666,-1361.1870000000004
0.10103333333333334,-1363.2719999999993
0.10145,-1366.1800000000003
0.10186666666666666,-1370.0169999999991
0.10228333333333334,-1373.7259999999999
0.1027,-1376.7990000000002
0.10311666666666666,-1377.8254999999992
0.10353333333333334,-1376.945500000001
0.10395,-1374.4625000000003
0.10436666666666666,-1370.1285000000003
0.10478333333333334,-1366.9760000000003
0.1052,-1366.7314999999996
0.10561666666666666,-1369.5160000000012
0.10603333333333333,-1371.5875
0.10645,-1372.3080000000002
0.10686666666666667,-1370.0325000000003
0.10728333333333333,-1366.438000000001
0.1077,-1360.9774999999997
0.10811666666666667,-1355.0195
0.10853333333333333,-1350.2459999999996
