Retention Time (min),254 nm intensity (mAU)
0.0004166666666666667,-2.2925
0.0008333333333333334,-2.3145000000000002
0.00125,-2.3325
0.0016666666666666668,-2.3366666666666664
0.0020833333333333333,-2.330166666666667
0.0025,-2.3251666666666666
0.002916666666666667,-2.3248333333333338
0.0033333333333333335,-2.3401666666666667
0.00375,-2.3655000000000004
0.004166666666666667,-2.3866666666666667
0.004583333333333333,-2.3898333333333333
0.005,-2.3723333333333336
0.005416666666666667,-2.3446666666666665
0.005833333333333334,-2.302
0.00625,-2.2565
0.006666666666666667,-2.219
0.007083333333333333,-2.1953333333333336
0.0075,-2.1905
0.007916666666666667,-2.193
0.008333333333333333,-2.212
0.00875,-2.2325
0.009166666666666667,-2.249833333333333
0.009583333333333333,-2.269833333333333
0.01,-2.281
0.010416666666666666,-2.2946666666666666
0.010833333333333334,-2.299
0.01125,-2.2923333333333336
0.011666666666666667,-2.2825
0.012083333333333333,-2.2711666666666663
0.0125,-2.26
0.012916666666666667,-2.2441666666666666
0.013333333333333334,-2.2213333333333334
0.01375,-2.202833333333333
0.014166666666666666,-2.1988333333333334
0.014583333333333334,-2.2155
0.015,-2.2371666666666665
0.015416666666666667,-2.2598333333333334
0.015833333333333335,-2.286
0.01625,-2.2995
0.016666666666666666,-2.3048333333333333
0.017083333333333332,-2.2863333333333333
0.0175,-2.255333333333333
0.017916666666666668,-2.234833333333333
0.018333333333333333,-2.224833333333333
0.01875,-2.2338333333333336
0.019166666666666665,-2.2421666666666664
0.019583333333333335,-2.2558333333333334
0.02,-2.276666666666667
0.020416666666666666,-2.283666666666667
0.020833333333333332,-2.2889999999999997
0.02125,-2.286166666666667
0.021666666666666667,-2.2728333333333333
0.022083333333333333,-2.2598333333333334
0.0225,-2.2406666666666664
0.022916666666666665,-2.227333333333333
0.023333333333333334,-2.2096666666666667
0.02375,-2.1983333333333333
0.024166666666666666,-2.2031666666666667
0.024583333333333332,-2.2016666666666667
0.025,-2.212
0.025416666666666667,-2.229
0.025833333333333333,-2.2448333333333332
0.02625,-2.267
0.02666666666666667,-2.2903333333333333
0.027083333333333334,-2.3055
0.0275,-2.308666666666667
0.027916666666666666,-2.2938333333333336
0.028333333333333332,-2.2771666666666666
0.02875,-2.2546666666666666
0.029166666666666667,-2.2243333333333335
0.029583333333333333,-2.2135000000000002
0.03,-2.204833333333333
0.030416666666666668,-2.2135000000000002
0.030833333333333334,-2.2253333333333334
0.03125,-2.2345
0.03166666666666667,-2.246833333333333
0.03208333333333333,-2.2520000000000002
0.0325,-2.2693333333333334
0.032916666666666664,-2.2755
0.03333333333333333,-2.2758333333333334
0.03375,-2.2726666666666664
0.034166666666666665,-2.2715
0.034583333333333334,-2.2728333333333333
0.035,-2.2643333333333335
0.035416666666666666,-2.2566666666666664
0.035833333333333335,-2.2501666666666664
0.03625,-2.2406666666666664
0.03666666666666667,-2.228
0.037083333333333336,-2.2183333333333333
0.0375,-2.2045
0.03791666666666667,-2.1948333333333334
0.03833333333333333,-2.189833333333333
0.03875,-2.1901666666666664
0.03916666666666667,-2.1945
0.03958333333333333,-2.205666666666666
0.04,-2.2304999999999997
0.04041666666666666,-2.2583333333333333
0.04083333333333333,-2.282666666666667
0.04125,-2.3026666666666666
0.041666666666666664,-2.31
0.042083333333333334,-2.3038333333333334
0.0425,-2.286166666666667
0.042916666666666665,-2.2638333333333334
0.043333333333333335,-2.2488333333333332
0.04375,-2.228666666666667
0.04416666666666667,-2.220166666666667
0.044583333333333336,-2.216666666666667
0.045,-2.2105
0.04541666666666667,-2.214166666666667
0.04583333333333333,-2.222166666666667
0.04625,-2.2415000000000003
0.04666666666666667,-2.266833333333333
0.04708333333333333,-2.2898333333333336
0.0475,-2.3106666666666666
0.04791666666666667,-2.324
0.04833333333333333,-2.33
0.04875,-2.333833333333333
0.049166666666666664,-2.3315
0.04958333333333333,-2.3165
0.05,-2.297833333333333
0.050416666666666665,-2.277833333333333
0.050833333333333335,-2.2548333333333335
0.05125,-2.2408333333333332
0.051666666666666666,-2.236333333333333
0.052083333333333336,-2.2415
0.0525,-2.2591666666666668
0.05291666666666667,-2.267333333333333
0.05333333333333334,-2.275166666666667
0.05375,-2.278
0.05416666666666667,-2.2746666666666666
0.05458333333333333,-2.287333333333333
0.055,-2.2965
0.05541666666666667,-2.3175000000000003
0.05583333333333333,-2.3326666666666664
0.05625,-2.3369999999999997
0.056666666666666664,-2.3333333333333335
0.05708333333333333,-2.3115
0.0575,-2.294166666666667
0.057916666666666665,-2.2693333333333334
0.058333333333333334,-2.26
0.05875,-2.2593333333333336
0.059166666666666666,-2.263
0.059583333333333335,-2.2768333333333337
0.06,-2.2836666666666665
0.06041666666666667,-2.2900000000000005
0.060833333333333336,-2.290833333333333
0.06125,-2.2891666666666666
0.06166666666666667,-2.2866666666666666
0.06208333333333333,-2.2883333333333336
0.0625,-2.299166666666667
0.06291666666666666,-2.3188333333333335
0.06333333333333334,-2.3411666666666666
0.06375,-2.361
0.06416666666666666,-2.3810000000000002
0.06458333333333334,-2.3810000000000002
0.065,-2.374166666666667
