Retention Time (min),Total Absorbance Chromatogram (mAU)
0.037283333333333335,-1455.0369999999998
0.0377,-1460.7460000000003
0.03811666666666667,-1466.1535000000003
0.038533333333333336,-1471.4735000000014
0.03895,-1474.0410000000006
0.03936666666666667,-1473.111
0.03978333333333333,-1470.3425000000009
0.0402,-1466.5800000000022
0.04061666666666667,-1464.8345000000004
0.04103333333333333,-1463.9850000000004
0.04145,-1464.2765000000013
0.04186666666666667,-1467.0910000000008
0.04228333333333333,-1470.2114999999997
0.0427,-1476.496
0.043116666666666664,-1482.4030000000002
0.043533333333333334,-1484.9244999999992
0.04395,-1485.5090000000005
0.044366666666666665,-1481.8799999999999
0.044783333333333335,-1476.2714999999992
0.0452,-1470.1620000000005
0.045616666666666666,-1464.3075000000006
0.046033333333333336,-1462.1134999999997
0.04645,-1462.4070000000004
0.04686666666666667,-1463.9059999999997
0.04728333333333333,-1464.7584999999995
0.0477,-1462.1735000000008
0.04811666666666667,-1458.131
0.04853333333333333,-1453.0629999999996
0.04895,-1447.431
0.04936666666666667,-1445.88
0.04978333333333333,-1448.6505000000004
0.0502,-1454.2244999999998
0.050616666666666664,-1462.8465000000015
0.05103333333333333,-1468.548999999999
0.05145,-1471.3169999999998
0.051866666666666665,-1471.3849999999998
0.052283333333333334,-1469.4814999999996
0.0527,-1468.7319999999997
0.053116666666666666,-1468.8109999999997
0.053533333333333336,-1469.3624999999997
0.05395,-1472.148
0.05436666666666667,-1474.6949999999995
0.05478333333333334,-1477.011000000001
0.0552,-1480.669499999999
0.05561666666666667,-1481.4559999999994
0.05603333333333333,-1481.7375
0.05645,-1481.6769999999992
0.05686666666666667,-1480.8650000000007
0.05728333333333333,-1481.1675
0.0577,-1481.3229999999999
0.058116666666666664,-1482.2565000000006
0.05853333333333333,-1485.834
0.05895,-1488.6334999999988
0.059366666666666665,-1489.5424999999996
0.059783333333333334,-1488.9469999999994
0.0602,-1485.957
0.060616666666666666,-1481.1370000000009
0.061033333333333335,-1478.1660000000006
0.06145,-1475.4590000000005
0.06186666666666667,-1475.348
0.062283333333333336,-1478.3679999999993
0.0627,-1480.9724999999999
0.06311666666666667,-1484.2715000000005
0.06353333333333333,-1484.7759999999998
0.06395,-1483.9349999999997
0.06436666666666667,-1482.5949999999996
0.06478333333333333,-1479.6525000000006
0.0652,-1476.3174999999985
0.06561666666666667,-1472.5840000000003
0.06603333333333333,-1468.9165
0.06645,-1466.6485000000007
0.06686666666666667,-1465.3669999999995
0.06728333333333333,-1464.7125000000003
0.0677,-1466.51
0.06811666666666667,-1469.879
0.06853333333333333,-1473.1455000000008
0.06895,-1475.9664999999995
0.06936666666666666,-1477.1224999999997
0.06978333333333334,-1477.3175000000003
0.0702,-1476.6074999999994
0.07061666666666666,-1475.9930000000006
0.07103333333333334,-1476.8979999999995
0.07145,-1479.3164999999992
0.07186666666666666,-1482.6694999999993
0.07228333333333334,-1486.3844999999997
0.0727,-1489.064000000001
0.07311666666666666,-1490.4885000000004
0.07353333333333334,-1491.9940000000001
0.07395,-1492.207499999999
0.07436666666666666,-1492.3525000000006
0.07478333333333333,-1489.8579999999986
0.0752,-1485.9470000000008
0.07561666666666667,-1484.0090000000002
0.07603333333333333,-1482.2375000000004
0.07645,-1481.3864999999996
0.07686666666666667,-1480.9209999999996
0.07728333333333333,-1481.6919999999989
0.0777,-1483.6865000000005
0.07811666666666667,-1484.1525000000001
0.07853333333333333,-1481.3815000000002
0.07895,-1478.287000000001
0.07936666666666667,-1476.0005000000003
0.07978333333333333,-1475.7474999999995
0.0802,-1477.1894999999995
0.08061666666666667,-1478.888
0.08103333333333333,-1481.7710000000009
0.08145,-1484.1865
0.08186666666666667,-1486.446
0.08228333333333333,-1489.2179999999998
0.0827,-1490.862
0.08311666666666667,-1490.1355000000003
0.08353333333333333,-1490.249
0.08395,-1489.4540000000004
0.08436666666666667,-1487.1695000000004
0.08478333333333334,-1484.4829999999995
0.0852,-1480.7864999999993
0.08561666666666666,-1479.0220000000006
0.08603333333333334,-1477.1244999999992
0.08645,-1476.5724999999993
0.08686666666666666,-1477.4034999999997
0.08728333333333334,-1476.2555
0.0877,-1474.6320000000005
0.08811666666666666,-1473.4749999999997
0.08853333333333334,-1472.6055
0.08895,-1472.5634999999997
0.08936666666666666,-1473.2194999999992
0.08978333333333334,-1475.3134999999984
0.0902,-1478.2100000000005
0.09061666666666666,-1480.5655
0.09103333333333333,-1483.3860000000004
0.09145,-1485.5279999999998
0.09186666666666667,-1486.5779999999997
0.09228333333333333,-1485.9744999999998
0.0927,-1484.3405000000012
0.09311666666666667,-1483.2070000000003
0.09353333333333333,-1481.6035000000008
0.09395,-1478.4199999999996
0.09436666666666667,-1475.9325
0.09478333333333333,-1473.3355000000013
0.0952,-1471.3839999999998
0.09561666666666667,-1470.2314999999994
0.09603333333333333,-1467.6770000000001
0.09645,-1465.919
0.09686666666666667,-1464.8984999999998
0.09728333333333333,-1465.5914999999995
0.0977,-1466.7510000000009
0.09811666666666667,-1466.2244999999994
0.09853333333333333,-1466.219000000001
0.09895,-1466.0269999999987
0.09936666666666667,-1465.9785000000002
0.09978333333333333,-1465.7904999999996
0.1002,-1464.8355000000001
0.10061666666666666,-1462.8365000000006
0.10103333333333334,-1460.8515000000007
0.10145,-1461.4835000000012
0.10186666666666666,-1460.6025000000004
0.10228333333333334,-1462.6085
0.1027,-1467.2420000000004
0.10311666666666666,-1472.9685000000015
0.10353333333333334,-1479.7464999999995
0.10395,-1482.6585
0.10436666666666666,-1482.7605
0.10478333333333334,-1478.3874999999996
0.1052,-1473.2844999999993
0.10561666666666666,-1469.7664999999993
0.10603333333333333,-1468.443
0.10645,-1470.343500000001
0.10686666666666667,-1476.1349999999995
0.10728333333333333,-1481.4945000000005
0.1077,-1483.6980000000003
0.10811666666666667,-1485.1159999999993
0.10853333333333333,-1483.188499999999
0.10895,-1481.7009999999996
0.10936666666666667,-1479.1524999999997
0.10978333333333333,-1476.4044999999996
0.1102,-1474.5025000000003
0.11061666666666667,-1471.7344999999993
0.11103333333333333,-1470.48
0.11145,-1467.6285
0.11186666666666667,-1464.6085000000005
0.11228333333333333,-1462.4669999999996
0.1127,-1462.2024999999994
0.11311666666666667,-1463.2849999999992
0.11353333333333333,-1464.6004999999998
0.11395,-1466.6015000000007
0.11436666666666667,-1466.9985
0.11478333333333333,-1469.2459999999996
0.1152,-1472.3425000000002
0.11561666666666667,-1474.9364999999993
0.11603333333333334,-1479.3439999999994
0.11645,-1480.4105000000002
0.11686666666666666,-1481.3940000000002
0.11728333333333334,-1480.2155000000005
0.1177,-1473.6665000000019
0.11811666666666666,-1466.735
0.11853333333333334,-1457.4404999999992
0.11895,-1452.7809999999997
0.11936666666666666,-1451.9169999999992
0.11978333333333334,-1454.133
0.1202,-1460.1970000000001
0.12061666666666666,-1466.7759999999996
0.12103333333333334,-1475.1995000000002
0.12145,-1480.9165
0.12186666666666666,-1483.5309999999997
0.12228333333333333,-1482.4869999999987
0.1227,-1480.7359999999992
0.12311666666666667,-1480.4145000000003
0.12353333333333333,-1478.7834999999995
0.12395,-1477.3179999999998
0.12436666666666667,-1474.0794999999998
0.12478333333333333,-1470.0794999999998
0.1252,-1468.6709999999996
0.12561666666666665,-1465.6634999999999
0.12603333333333333,-1463.2969999999996
0.12645,-1461.7115000000003
0.12686666666666666,-1460.1055000000001
0.12728333333333333,-1462.0475000000008
0.1277,-1462.5559999999984
0.12811666666666666,-1464.4464999999996
0.12853333333333333,-1467.1865000000003
0.12895,-1468.661
0.12936666666666666,-1473.1625000000001
0.12978333333333333,-1476.5449999999998
0.1302,-1477.5895000000005
0.13061666666666666,-1477.847
0.13103333333333333,-1476.8549999999987
0.13145,-1476.3664999999996
0.13186666666666666,-1476.7099999999998
0.13228333333333334,-1475.8945000000006
0.1327,-1474.8674999999994
0.13311666666666666,-1472.8535
0.13353333333333334,-1470.4285000000004
0.13395,-1469.7034999999996
0.13436666666666666,-1469.1259999999995
0.13478333333333334,-1468.4734999999996
0.1352,-1469.6695000000004
0.13561666666666666,-1470.4085000000002
0.13603333333333334,-1471.398500000001
0.13645,-1472.1425000000002
0.13686666666666666,-1471.5774999999996
0.13728333333333334,-1472.4634999999998
0.1377,-1472.5070000000003
0.13811666666666667,-1473.5484999999996
0.13853333333333334,-1474.4289999999996
0.13895,-1473.9305000000002
0.13936666666666667,-1472.7889999999995
0.13978333333333334,-1471.5640000000014
0.1402,-1470.9845000000003
0.14061666666666667,-1472.2470000000003
0.14103333333333334,-1473.6730000000002
0.14145,-1474.2174999999993
0.14186666666666667,-1474.4844999999998
0.14228333333333334,-1472.8549999999998
0.1427,-1471.7595000000003
0.14311666666666667,-1470.7269999999994
0.14353333333333335,-1468.5410000000002
0.14395,-1466.7504999999999
0.14436666666666667,-1464.1140000000005
0.14478333333333335,-1461.0174999999988
0.1452,-1458.0035000000005
0.14561666666666667,-1453.026
0.14603333333333332,-1449.0125
0.14645,-1446.6450000000002
0.14686666666666667,-1446.9160000000002
0.14728333333333332,-1449.6874999999998
0.1477,-1453.1025000000004
0.14811666666666667,-1456.1135000000002
0.14853333333333332,-1458.2615000000008
0.14895,-1461.5884999999994
0.14936666666666668,-1464.9739999999986
0.14978333333333332,-1467.0054999999998
0.1502,-1467.7034999999992
0.15061666666666668,-1468.6364999999994
0.15103333333333332,-1471.956
0.15145,-1475.652499999999
0.15186666666666668,-1479.162000000001
0.15228333333333333,-1483.9679999999998
0.1527,-1487.3984999999996
0.15311666666666668,-1490.6435000000006
0.15353333333333333,-1492.3885000000002
0.15395,-1491.7460000000005
0.15436666666666668,-1488.6764999999998
0.15478333333333333,-1485.2069999999994
0.1552,-1484.7219999999993
0.15561666666666665,-1484.3535000000015
0.15603333333333333,-1484.1674999999998
0.15645,-1482.309
0.15686666666666665,-1481.4069999999995
0.15728333333333333,-1479.6909999999998
0.1577,-1476.8249999999996
0.15811666666666666,-1474.9010000000003
0.15853333333333333,-1470.7064999999998
0.15895,-1468.8120000000004
0.15936666666666666,-1467.7600000000011
0.15978333333333333,-1467.3284999999998
0.1602,-1467.8775000000005
0.16061666666666666,-1466.5995000000007
0.16103333333333333,-1466.7499999999989
0.16145,-1468.8255000000001
0.16186666666666666,-1470.9215000000006
0.16228333333333333,-1474.013
0.1627,-1476.3805
0.16311666666666666,-1478.4409999999996
0.16353333333333334,-1481.6525000000001
0.16395,-1483.6019999999996
0.16436666666666666,-1484.6219999999996
0.16478333333333334,-1482.6125000000013
0.1652,-1479.0169999999998
0.16561666666666666,-1473.7850000000003
0.16603333333333334,-1467.5875
0.16645,-1461.0744999999997
0.16686666666666666,-1456.3340000000007
0.16728333333333334,-1456.9845000000005
0.1677,-1461.1595
0.16811666666666666,-1470.9595000000004
0.16853333333333334,-1481.0934999999997
0.16895,-1487.8084999999996
0.16936666666666667,-1493.8009999999992
0.16978333333333334,-1494.2995000000003
0.1702,-1489.6020000000005
0.17061666666666667,-1481.2110000000007
0.17103333333333334,-1470.6450000000002
0.17145,-1464.2769999999996
0.17186666666666667,-1459.1385000000005
0.17228333333333334,-1459.0615000000005
0.1727,-1461.7534999999993
0.17311666666666667,-1464.5114999999998
0.17353333333333334,-1468.1950000000004
0.17395,-1470.321
0.17436666666666667,-1473.8449999999996
0.17478333333333335,-1474.931
0.1752,-1477.487999999999
0.17561666666666667,-1481.4250000000009
0.17603333333333335,-1483.5714999999998
0.17645,-1483.8230000000003
0.17686666666666667,-1482.0364999999995
0.17728333333333332,-1478.1830000000004
0.1777,-1474.4560000000001
0.17811666666666667,-1472.3220000000003
0.17853333333333332,-1471.8265
0.17895,-1471.3255000000004
0.17936666666666667,-1467.9125
0.17978333333333332,-1463.4274999999996
0.1802,-1457.3385
0.18061666666666668,-1449.6245000000006
0.18103333333333332,-1443.5425
0.18145,-1440.8194999999996
0.18186666666666668,-1441.7019999999998
0.18228333333333332,-1447.7300000000005
0.1827,-1455.002
0.18311666666666668,-1461.0314999999994
0.18353333333333333,-1464.1875
0.18395,-1464.6725000000004
0.18436666666666668,-1463.7119999999998
0.18478333333333333,-1461.585499999999
0.1852,-1460.9714999999999
0.18561666666666668,-1463.0220000000002
0.18603333333333333,-1468.6125000000013
0.18645,-1475.3095000000003
0.18686666666666665,-1480.9884999999995
0.18728333333333333,-1485.0675
0.1877,-1485.59
0.18811666666666665,-1485.3964999999996
0.18853333333333333,-1482.2074999999993
0.18895,-1476.2175000000004
0.18936666666666666,-1471.3765000000003
0.18978333333333333,-1467.3275
0.1902,-1466.2375000000006
0.19061666666666666,-1465.3999999999994
0.19103333333333333,-1465.0624999999998
0.19145,-1465.5620000000004
0.19186666666666666,-1466.283
0.19228333333333333,-1468.1175000000007
0.1927,-1469.9515000000004
0.19311666666666666,-1472.8234999999995
0.19353333333333333,-1477.1639999999995
0.19395,-1483.171999999998
0.19436666666666666,-1489.4715
0.19478333333333334,-1492.9309999999991
0.1952,-1495.6880000000003
0.19561666666666666,-1496.9789999999994
0.19603333333333334,-1497.593999999999
0.19645,-1498.9659999999997
0.19686666666666666,-1497.1939999999988
0.19728333333333334,-1495.5770000000011
0.1977,-1492.995
0.19811666666666666,-1489.753
0.19853333333333334,-1488.0835000000002
0.19895,-1484.3895000000005
0.19936666666666666,-1482.1624999999997
0.19978333333333334,-1481.5239999999997
0.2002,-1481.0895
0.20061666666666667,-1480.0265000000006
0.20103333333333334,-1476.908
0.20145,-1474.2035000000008
0.20186666666666667,-1471.1960000000004
0.20228333333333334,-1468.7079999999992
0.2027,-1464.9154999999992
0.20311666666666667,-1461.8375
0.20353333333333334,-1459.6329999999991
0.20395,-1459.7520000000002
0.20436666666666667,-1464.693500000001
0.20478333333333334,-1468.6280000000006
0.2052,-1472.2189999999996
0.20561666666666667,-1473.8775
0.20603333333333335,-1471.8225000000004
0.20645,-1468.3090000000004
0.20686666666666667,-1463.4214999999997
0.20728333333333335,-1458.808
0.2077,-1456.133
0.20811666666666667,-1454.8915000000002
0.20853333333333332,-1457.961
0.20895,-1462.6985000000004
0.20936666666666667,-1465.0729999999987
0.20978333333333332,-1467.4459999999992
0.2102,-1469.4794999999992
0.21061666666666667,-1471.4959999999996
0.21103333333333332,-1472.6954999999998
0.21145,-1472.680499999999
0.21186666666666668,-1471.3870000000002
0.21228333333333332,-1469.2610000000006
0.2127,-1468.0255000000004
0.21311666666666668,-1465.6989999999996
0.21353333333333332,-1463.704999999999
0.21395,-1462.72
0.21436666666666668,-1463.7435000000012
0.21478333333333333,-1466.1255000000008
0.2152,-1466.6589999999999
0.21561666666666668,-1467.7320000000007
0.21603333333333333,-1469.0995000000005
0.21645,-1470.5735000000004
0.21686666666666668,-1472.4564999999998
0.21728333333333333,-1473.6669999999997
0.2177,-1473.3575000000005
0.21811666666666665,-1472.6490000000008
0.21853333333333333,-1470.8210000000006
0.21895,-1468.2485
0.21936666666666665,-1465.5069999999996
0.21978333333333333,-1463.1654999999994
0.2202,-1463.5734999999995
0.22061666666666666,-1465.5935000000009
0.22103333333333333,-1470.7544999999998
0.22145,-1477.9979999999996
0.22186666666666666,-1485.1729999999993
0.22228333333333333,-1493.2065
0.2227,-1499.1165000000005
0.22311666666666666,-1503.6624999999992
0.22353333333333333,-1505.0000000000002
0.22395,-1501.9914999999999
0.22436666666666666,-1497.1979999999999
0.22478333333333333,-1490.0125000000005
0.2252,-1485.2284999999993
0.22561666666666666,-1480.2895
0.22603333333333334,-1477.2514999999987
0.22645,-1475.1385
0.22686666666666666,-1472.1579999999992
0.22728333333333334,-1472.1090000000008
0.2277,-1470.0029999999992
0.22811666666666666,-1468.8545000000004
0.22853333333333334,-1468.2999999999997
0.22895,-1469.250499999999
0.22936666666666666,-1472.6519999999996
0.22978333333333334,-1475.1025
0.2302,-1478.1800000000005
0.23061666666666666,-1479.407
0.23103333333333334,-1478.2334999999994
0.23145,-1473.842
0.23186666666666667,-1469.295
0.23228333333333334,-1463.725499999999
0.2327,-1459.8950000000004
0.23311666666666667,-1460.1845000000005
0.23353333333333334,-1459.6729999999993
0.23395,-1462.8065
0.23436666666666667,-1465.5690000000009
0.23478333333333334,-1468.9365000000005
0.2352,-1471.6094999999991
0.23561666666666667,-1470.3024999999996
0.23603333333333334,-1469.4049999999993
0.23645,-1466.9399999999998
0.23686666666666667,-1464.328000000001
0.23728333333333335,-1463.7100000000003
0.2377,-1463.837499999999
0.23811666666666667,-1465.7410000000002
0.23853333333333335,-1469.5315
0.23895,-1471.5239999999997
0.23936666666666667,-1472.5329999999992
0.23978333333333332,-1470.7344999999996
0.2402,-1465.041
0.24061666666666667,-1460.0780000000002
0.24103333333333332,-1456.3534999999993
0.24145,-1455.7040000000002
0.24186666666666667,-1458.1354999999999
0.24228333333333332,-1460.0120000000002
0.2427,-1461.8399999999992
0.24311666666666668,-1462.8099999999997
0.24353333333333332,-1462.4139999999998
0.24395,-1462.8894999999998
0.24436666666666668,-1463.9055000000008
0.24478333333333332,-1465.024999999999
0.2452,-1467.541000000001
0.24561666666666668,-1470.0065
0.24603333333333333,-1470.1365
0.24645,-1470.4564999999989
0.24686666666666668,-1469.5865000000001
0.24728333333333333,-1469.3430000000005
0.2477,-1471.2544999999993
0.24811666666666668,-1474.2565000000004
0.24853333333333333,-1479.7865000000008
0.24895,-1483.5924999999988
0.24936666666666665,-1485.4775
0.24978333333333333,-1485.2864999999995
0.2502,-1485.882000000001
0.25061666666666665,-1487.6010000000006
0.25103333333333333,-1489.505
0.25145,-1492.5309999999995
0.2518666666666667,-1493.4344999999992
0.25228333333333336,-1495.5405000000003
0.2527,-1495.7449999999997
0.25311666666666666,-1492.3029999999992
0.25353333333333333,-1487.2
0.25395,-1481.7914999999998
0.2543666666666667,-1479.4760000000006
0.2547833333333333,-1477.9695000000004
0.2552,-1477.7160000000001
0.25561666666666666,-1476.8960000000002
0.25603333333333333,-1475.9049999999995
0.25645,-1475.7474999999997
0.2568666666666667,-1477.1774999999996
0.2572833333333333,-1480.4965
0.2577,-1480.8585000000003
0.25811666666666666,-1482.1979999999999
0.25853333333333334,-1480.8514999999989
0.25895,-1477.0089999999998
0.2593666666666667,-1473.3739999999991
0.2597833333333333,-1468.8395000000003
0.2602,-1467.9830000000002
0.26061666666666666,-1468.3545000000006
0.26103333333333334,-1472.5499999999997
0.26145,-1476.2535
0.2618666666666667,-1477.7524999999994
0.2622833333333333,-1480.7954999999986
0.2627,-1483.2904999999998
0.26311666666666667,-1487.2290000000003
0.26353333333333334,-1491.3355000000001
0.26395,-1493.9139999999995
0.2643666666666667,-1495.7669999999994
0.2647833333333333,-1495.477000000001
0.2652,-1493.0899999999997
0.26561666666666667,-1489.182
0.26603333333333334,-1482.57
0.26645,-1477.1444999999997
0.26686666666666664,-1472.362
0.2672833333333333,-1468.0365000000002
0.2677,-1466.3585000000005
0.26811666666666667,-1467.1094999999993
0.26853333333333335,-1471.6105
0.26895,-1478.0699999999997
0.26936666666666664,-1487.0755000000004
0.2697833333333333,-1495.1295000000002
0.2702,-1498.857
0.27061666666666667,-1499.3269999999993
0.27103333333333335,-1495.397
0.27145,-1491.2395
0.27186666666666665,-1485.8504999999993
0.2722833333333333,-1480.643
0.2727,-1477.6960000000006
0.2731166666666667,-1474.7520000000002
0.27353333333333335,-1475.4779999999998
0.27395,-1476.6435000000001
0.27436666666666665,-1475.7984999999999
0.2747833333333333,-1476.1000000000004
0.2752,-1477.5079999999998
0.2756166666666667,-1479.362
0.27603333333333335,-1482.326000000001
0.27645,-1484.128500000001
0.27686666666666665,-1484.7384999999997
0.2772833333333333,-1483.8530000000005
0.2777,-1482.8659999999995
0.2781166666666667,-1483.2145000000005
0.27853333333333335,-1482.902
0.27895,-1484.4984999999997
0.27936666666666665,-1487.7504999999992
0.27978333333333333,-1490.8175
0.2802,-1492.6745000000005
0.2806166666666667,-1493.8294999999996
0.28103333333333336,-1493.9145
0.28145,-1492.0680000000002
0.28186666666666665,-1492.0420000000013
0.28228333333333333,-1492.5605000000005
0.2827,-1492.0409999999997
0.2831166666666667,-1492.1680000000006
0.28353333333333336,-1491.0490000000004
0.28395,-1491.4325000000003
0.28436666666666666,-1491.6524999999995
0.28478333333333333,-1491.2985000000006
0.2852,-1491.8169999999993
0.2856166666666667,-1489.5474999999997
0.2860333333333333,-1487.1534999999992
0.28645,-1482.4250000000004
0.28686666666666666,-1475.8684999999998
0.28728333333333333,-1468.7394999999997
0.2877,-1460.5490000000004
0.2881166666666667,-1454.1410000000008
0.2885333333333333,-1450.8179999999995
0.28895,-1451.6360000000004
0.28936666666666666,-1455.0020000000006
0.28978333333333334,-1460.8099999999995
0.2902,-1467.149499999999
0.2906166666666667,-1471.7589999999996
0.2910333333333333,-1474.0560000000003
0.29145,-1474.0245
0.29186666666666666,-1473.1435000000001
0.29228333333333334,-1473.4179999999997
0.2927,-1475.3104999999994
0.2931166666666667,-1478.1774999999998
0.2935333333333333,-1479.6045000000001
0.29395,-1480.0529999999994
0.29436666666666667,-1480.5435000000002
0.29478333333333334,-1480.4104999999993
0.2952,-1479.4730000000004
0.2956166666666667,-1478.1284999999998
0.2960333333333333,-1477.1904999999995
0.29645,-1476.8715
0.29686666666666667,-1476.0249999999996
0.29728333333333334,-1472.9710000000011
0.2977,-1470.4875000000002
0.29811666666666664,-1469.3154999999995
0.2985333333333333,-1469.852000000001
0.29895,-1470.1299999999999
0.29936666666666667,-1470.4099999999992
0.29978333333333335,-1471.7575000000008
0.3002,-1474.52
0.30061666666666664,-1478.9884999999988
0.3010333333333333,-1482.905499999999
0.30145,-1484.289
0.30186666666666667,-1483.7884999999992
0.30228333333333335,-1481.5800000000002
0.3027,-1477.5635
0.30311666666666665,-1474.4795
0.3035333333333333,-1472.4620000000007
0.30395,-1474.4409999999993
0.3043666666666667,-1479.2945
0.30478333333333335,-1486.0219999999997
0.3052,-1490.7744999999986
0.30561666666666665,-1491.7679999999993
0.3060333333333333,-1492.108000000001
0.30645,-1489.9355000000005
0.3068666666666667,-1488.3174999999994
0.30728333333333335,-1487.163
0.3077,-1486.0485
0.30811666666666665,-1486.7045000000007
0.3085333333333333,-1486.9764999999995
0.30895,-1489.056000000001
0.3093666666666667,-1489.0764999999997
0.30978333333333335,-1488.270000000001
0.3102,-1489.7185000000002
0.31061666666666665,-1490.5339999999992
0.31103333333333333,-1492.4985000000006
0.31145,-1494.0885000000007
0.3118666666666667,-1496.7250000000004
0.31228333333333336,-1498.7784999999994
0.3127,-1501.1515000000004
0.31311666666666665,-1502.2394999999988
0.31353333333333333,-1500.3385000000003
0.31395,-1497.6805
0.3143666666666667,-1494.3999999999996
0.31478333333333336,-1492.5075000000008
0.3152,-1489.784999999999
0.31561666666666666,-1488.1255000000003
0.31603333333333333,-1487.5365000000004
0.31645,-1486.6780000000003
0.3168666666666667,-1485.879
0.3172833333333333,-1484.8805000000007
0.3177,-1483.751500000001
0.31811666666666666,-1482.634
0.31853333333333333,-1483.0955
0.31895,-1483.8549999999996
0.3193666666666667,-1484.2270000000005
0.3197833333333333,-1484.1845000000005
0.3202,-1483.1095000000005
0.32061666666666666,-1480.951
0.32103333333333334,-1477.8925000000002
0.32145,-1474.4504999999992
0.3218666666666667,-1470.3945
0.3222833333333333,-1466.2144999999998
0.3227,-1464.425000000001
0.32311666666666666,-1465.1739999999998
0.32353333333333334,-1467.4409999999998
0.32395,-1471.0184999999992
0.3243666666666667,-1475.1520000000003
0.3247833333333333,-1477.6214999999993
0.3252,-1479.4795000000001
0.32561666666666667,-1480.8825000000002
0.32603333333333334,-1481.8649999999998
0.32645,-1484.0605
0.3268666666666667,-1486.6229999999998
0.3272833333333333,-1489.6765000000005
0.3277,-1489.1765000000003
0.32811666666666667,-1485.5074999999993
0.32853333333333334,-1481.8569999999995
0.32895,-1478.1904999999995
0.32936666666666664,-1475.532
0.3297833333333333,-1474.21
0.3302,-1472.8105
0.33061666666666667,-1470.6119999999994
0.33103333333333335,-1466.3865
0.33145,-1460.9225000000006
0.33186666666666664,-1454.7510000000004
0.3322833333333333,-1450.7939999999999
0.3327,-1452.7710000000006
0.33311666666666667,-1457.8789999999995
0.33353333333333335,-1465.7290000000003
0.33395,-1473.727
0.33436666666666665,-1480.5510000000002
0.3347833333333333,-1484.2229999999997
0.3352,-1484.0825000000004
0.3356166666666667,-1483.3449999999998
0.33603333333333335,-1482.2125
0.33645,-1481.4819999999997
0.33686666666666665,-1482.0125
0.3372833333333333,-1481.187500000001
0.3377,-1479.1990000000003
0.3381166666666667,-1475.8310000000006
0.33853333333333335,-1469.9644999999996
0.33895,-1464.1305
0.33936666666666665,-1457.5810000000001
0.3397833333333333,-1453.473
0.3402,-1453.0019999999997
0.3406166666666667,-1453.2725
0.34103333333333335,-1454.4804999999994
