Retention Time (min),310 nm intensity (mAU)
0.0002,-12.073500000000001
0.0006166666666666666,-12.0675
0.0010333333333333334,-12.055166666666667
0.00145,-12.038333333333334
0.0018666666666666666,-12.010333333333334
0.0022833333333333334,-11.979
0.0027,-11.954999999999998
0.0031166666666666665,-11.9335
0.003533333333333333,-11.925666666666666
0.00395,-11.925166666666668
0.004366666666666666,-11.931833333333332
0.004783333333333333,-11.947666666666668
0.0052,-11.954666666666668
0.0056166666666666665,-11.961500000000001
0.006033333333333333,-11.964333333333334
0.00645,-11.967333333333334
0.006866666666666667,-11.983666666666666
0.0072833333333333335,-12.001
0.0077,-12.020666666666665
0.008116666666666666,-12.0315
0.008533333333333334,-12.031166666666666
0.00895,-12.028333333333334
0.009366666666666667,-12.019166666666665
0.009783333333333333,-12.011833333333334
0.0102,-12.001333333333335
0.010616666666666667,-11.988999999999999
0.011033333333333332,-11.975333333333333
0.01145,-11.958666666666666
0.011866666666666666,-11.952333333333334
0.012283333333333334,-11.948666666666666
0.0127,-11.953166666666666
0.013116666666666667,-11.969999999999999
0.013533333333333333,-11.989666666666666
0.01395,-12.003833333333333
0.014366666666666666,-12.003
0.014783333333333334,-11.992166666666668
0.0152,-11.978166666666667
0.015616666666666666,-11.975999999999999
0.016033333333333333,-11.979000000000001
0.01645,-11.989833333333332
0.016866666666666665,-12.001666666666667
0.017283333333333335,-12.001666666666667
0.0177,-12.005166666666668
0.018116666666666666,-12.001
0.018533333333333332,-11.997
0.01895,-11.999666666666664
0.019366666666666667,-12.003166666666667
0.019783333333333333,-12.0145
0.0202,-12.022
0.020616666666666665,-12.021
0.021033333333333334,-12.016
0.02145,-12.0005
0.021866666666666666,-11.984333333333334
0.022283333333333332,-11.975833333333332
0.0227,-11.967333333333334
0.023116666666666667,-11.966833333333334
0.023533333333333333,-11.966666666666669
0.02395,-11.965166666666667
0.024366666666666665,-11.964166666666666
0.024783333333333334,-11.963500000000002
0.0252,-11.972333333333333
0.025616666666666666,-11.979999999999999
0.026033333333333332,-11.996666666666668
0.02645,-12.009333333333332
0.026866666666666667,-12.013666666666666
0.027283333333333333,-12.018
0.0277,-12.013166666666665
0.02811666666666667,-12.007
0.028533333333333334,-11.988666666666667
0.02895,-11.970666666666668
0.029366666666666666,-11.958
0.029783333333333332,-11.947333333333333
0.0302,-11.956000000000001
0.030616666666666667,-11.9685
0.031033333333333333,-11.987333333333334
0.03145,-12.012166666666667
0.03186666666666667,-12.030166666666666
0.03228333333333333,-12.045333333333332
0.0327,-12.045666666666667
0.03311666666666667,-12.039666666666667
0.03353333333333333,-12.027999999999999
0.03395,-12.012166666666666
0.03436666666666666,-11.997166666666667
0.03478333333333333,-11.973666666666666
0.0352,-11.954166666666666
0.035616666666666665,-11.935666666666668
0.036033333333333334,-11.9345
0.03645,-11.944166666666666
0.036866666666666666,-11.966
0.037283333333333335,-11.988333333333332
0.0377,-11.997833333333332
0.03811666666666667,-12.007833333333332
0.038533333333333336,-12.001666666666665
0.03895,-11.995833333333332
0.03936666666666667,-11.985999999999999
0.03978333333333333,-11.979999999999999
0.0402,-11.985166666666666
0.04061666666666667,-11.992833333333332
0.04103333333333333,-12.011666666666668
0.04145,-12.023499999999999
0.04186666666666667,-12.033000000000001
0.04228333333333333,-12.037
0.0427,-12.0345
0.043116666666666664,-12.030499999999998
0.043533333333333334,-12.017000000000001
0.04395,-12.0075
0.044366666666666665,-12.006333333333336
0.044783333333333335,-12.009166666666667
0.0452,-12.015333333333333
0.045616666666666666,-12.016
0.046033333333333336,-12.011166666666668
0.04645,-12.004666666666665
0.04686666666666667,-11.991833333333332
0.04728333333333333,-11.988166666666666
0.0477,-11.986500000000001
0.04811666666666667,-11.985
0.04853333333333333,-11.9895
0.04895,-11.981166666666667
0.04936666666666667,-11.966
0.04978333333333333,-11.954166666666666
0.0502,-11.945666666666668
0.050616666666666664,-11.947666666666668
